cycle_date,device_type,firmware_from,firmware_to,region,test_pass_rate,schema_drift_events,upgrade_duration_actual_min,post_upgrade_incidents_30d,outage_occurred,outage_severity
2025-11-14,CaaS-Node-Type-B,24.01,24.12,Northwest,0.867,1,133,0,False,none
2025-11-14,CaaS-Node-Type-A,22.12,23.06,Northeast,0.891,0,319,0,False,none
2025-11-14,CaaS-Node-Type-B,23.12,24.06,South_Central,0.866,1,361,3,False,none
2025-11-14,CaaS-Node-Type-C,22.12,23.06,Northeast,0.885,2,216,4,False,none
2025-11-15,CaaS-Node-Type-C,24.01,24.06,South_Central,0.948,3,261,1,False,none
2025-11-15,CaaS-Node-Type-B,24.01,24.06,Southeast,0.854,1,238,1,False,none
2025-11-15,CaaS-Node-Type-C,23.06,23.12,Midwest,0.889,0,276,3,False,none
2025-11-15,CaaS-Node-Type-A,24.01,24.12,Midwest,0.933,1,291,5,False,none
2025-11-16,CaaS-Node-Type-A,23.12,24.06,Southeast,0.918,1,308,5,False,none
2025-11-16,CaaS-Node-Type-C,23.12,24.01,Southeast,0.937,0,122,0,False,none
2025-11-16,CaaS-Node-Type-C,22.12,23.06,Northwest,0.946,0,292,0,False,none
2025-11-17,CaaS-Node-Type-C,24.01,24.12,Northeast,0.836,1,179,2,False,none
2025-11-17,CaaS-Node-Type-A,23.06,24.01,Southeast,0.943,3,288,0,False,none
2025-11-18,CaaS-Node-Type-A,23.12,24.06,South_Central,0.948,3,336,0,False,none
2025-11-19,CaaS-Node-Type-C,22.12,23.12,Southwest,0.933,0,378,1,False,none
2025-11-19,CaaS-Node-Type-B,24.06,24.12,Southeast,0.907,2,377,0,False,none
2025-11-20,CaaS-Node-Type-B,23.06,24.01,South_Central,0.55,1,217,0,False,none
2025-11-20,CaaS-Node-Type-A,23.06,24.01,Southeast,0.914,2,379,0,False,none
2025-11-20,CaaS-Node-Type-A,24.01,24.12,Midwest,0.917,0,229,8,False,none
2025-11-21,CaaS-Node-Type-A,22.12,23.06,Northeast,0.881,1,372,0,False,none
2025-11-21,CaaS-Node-Type-B,23.06,23.12,Southwest,0.55,0,251,0,False,none
2025-11-21,CaaS-Node-Type-B,23.06,23.12,Northwest,0.55,2,377,0,False,none
2025-11-22,CaaS-Node-Type-A,23.06,23.12,Northeast,0.887,1,264,4,False,none
2025-11-22,CaaS-Node-Type-C,23.12,24.01,South_Central,0.905,0,317,0,False,none
2025-11-22,CaaS-Node-Type-B,24.01,24.06,Midwest,0.916,0,361,1,False,none
2025-11-23,CaaS-Node-Type-C,22.12,23.12,Southwest,0.902,2,240,0,False,none
2025-11-23,CaaS-Node-Type-C,24.06,24.12,South_Central,0.922,0,305,0,False,none
2025-11-24,CaaS-Node-Type-B,23.06,23.12,Midwest,0.55,0,270,0,False,none
2025-11-24,CaaS-Node-Type-A,23.12,24.06,Midwest,0.91,0,276,0,False,none
2025-11-25,CaaS-Node-Type-A,23.12,24.01,Southeast,0.912,0,207,0,False,none
2025-11-25,CaaS-Node-Type-C,22.12,23.06,Southwest,0.89,0,268,5,False,none
2025-11-25,CaaS-Node-Type-C,22.12,23.12,Southeast,0.938,0,178,0,False,none
2025-11-26,CaaS-Node-Type-A,23.12,24.01,South_Central,0.921,0,254,1,False,none
2025-11-27,CaaS-Node-Type-C,23.06,24.01,Northeast,0.893,0,201,0,False,none
2025-11-27,CaaS-Node-Type-B,22.12,23.12,Southwest,0.912,0,333,2,False,none
2025-11-27,CaaS-Node-Type-B,24.06,24.12,Southwest,0.913,2,127,2,False,none
2025-11-29,CaaS-Node-Type-B,23.12,24.01,Midwest,0.871,0,179,3,False,none
2025-11-29,CaaS-Node-Type-B,23.12,24.06,South_Central,0.875,0,183,1,False,none
2025-11-29,CaaS-Node-Type-B,22.12,23.06,Midwest,0.854,0,317,0,False,none
2025-11-29,CaaS-Node-Type-B,23.12,24.06,Southwest,0.892,2,331,0,False,none
2025-11-29,CaaS-Node-Type-A,23.06,23.12,Southeast,0.927,1,349,4,False,none
2025-12-01,CaaS-Node-Type-C,24.06,24.12,Southeast,0.931,0,328,1,False,none
2025-12-02,CaaS-Node-Type-B,23.12,24.01,Midwest,0.876,2,350,1,False,none
2025-12-02,CaaS-Node-Type-B,23.06,23.12,Southwest,0.55,2,220,0,False,none
2025-12-02,CaaS-Node-Type-C,24.01,24.06,South_Central,0.932,0,174,0,False,none
2025-12-02,CaaS-Node-Type-B,22.12,23.12,Northwest,0.861,0,281,3,False,none
2025-12-04,CaaS-Node-Type-C,24.01,24.12,Northeast,0.843,0,227,8,False,none
2025-12-04,CaaS-Node-Type-B,23.12,24.01,Southwest,0.914,1,127,4,False,none
2025-12-05,CaaS-Node-Type-B,23.06,24.01,Midwest,0.55,0,219,0,False,none
2025-12-05,CaaS-Node-Type-C,24.06,24.12,Northwest,0.893,0,230,2,False,none
2025-12-05,CaaS-Node-Type-A,23.12,24.01,Midwest,0.948,1,196,0,False,none
2025-12-06,CaaS-Node-Type-A,24.06,24.12,Southeast,0.885,0,380,4,False,none
2025-12-06,CaaS-Node-Type-C,24.01,24.06,Midwest,0.882,2,183,2,False,none
2025-12-06,CaaS-Node-Type-C,22.12,23.12,Southeast,0.937,2,371,2,False,none
2025-12-06,CaaS-Node-Type-B,24.01,24.06,Midwest,0.86,2,193,1,False,none
2025-12-07,CaaS-Node-Type-A,24.01,24.06,Southeast,0.95,1,328,1,False,none
2025-12-07,CaaS-Node-Type-C,23.06,24.01,Southeast,0.905,1,281,2,False,none
2025-12-08,CaaS-Node-Type-B,24.01,24.12,Southwest,0.898,0,326,0,False,none
2025-12-08,CaaS-Node-Type-C,22.12,23.12,Southwest,0.942,0,252,0,False,none
2025-12-08,CaaS-Node-Type-B,24.01,24.12,Southwest,0.888,0,297,2,False,none
2025-12-08,CaaS-Node-Type-B,23.12,24.01,Southeast,0.888,0,249,0,False,none
2025-12-09,CaaS-Node-Type-B,22.12,23.12,Midwest,0.861,1,302,12,True,major
2025-12-09,CaaS-Node-Type-B,23.12,24.06,South_Central,0.905,0,372,0,False,none
2025-12-10,CaaS-Node-Type-A,23.06,23.12,Southeast,0.905,2,244,4,False,none
2025-12-10,CaaS-Node-Type-C,24.01,24.12,Midwest,0.944,2,228,8,False,none
2025-12-10,CaaS-Node-Type-A,24.01,24.06,Midwest,0.882,0,379,0,False,none
2025-12-10,CaaS-Node-Type-C,22.12,23.12,Northeast,0.892,0,150,4,False,none
2025-12-10,CaaS-Node-Type-C,23.06,24.01,Midwest,0.944,1,361,0,False,none
2025-12-10,CaaS-Node-Type-A,23.12,24.06,Northeast,0.838,2,340,2,False,none
2025-12-11,CaaS-Node-Type-B,23.12,24.01,Southwest,0.916,1,323,0,False,none
2025-12-12,CaaS-Node-Type-C,24.01,24.06,Midwest,0.905,0,265,0,False,none
2025-12-12,CaaS-Node-Type-B,24.06,24.12,Northeast,0.847,1,158,4,False,none
2025-12-12,CaaS-Node-Type-B,23.06,24.01,Southwest,0.55,0,241,2,False,none
2025-12-12,CaaS-Node-Type-A,22.12,23.06,Southwest,0.951,2,247,1,False,none
2025-12-13,CaaS-Node-Type-A,24.01,24.06,Southeast,0.911,0,290,2,False,none
2025-12-14,CaaS-Node-Type-C,23.06,23.12,Midwest,0.905,0,293,0,False,none
2025-12-15,CaaS-Node-Type-B,23.12,24.06,Southwest,0.885,0,323,2,False,none
2025-12-15,CaaS-Node-Type-A,23.06,24.01,Southeast,0.955,0,254,0,False,none
2025-12-15,CaaS-Node-Type-B,23.12,24.01,Southwest,0.874,1,265,2,False,none
2025-12-15,CaaS-Node-Type-A,23.12,24.06,Northwest,0.898,0,224,3,False,none
2025-12-15,CaaS-Node-Type-B,24.06,24.12,South_Central,0.854,0,189,0,False,none
2025-12-16,CaaS-Node-Type-C,24.06,24.12,South_Central,0.887,1,138,8,False,none
2025-12-16,CaaS-Node-Type-C,23.06,23.12,Midwest,0.957,1,314,0,False,none
2025-12-16,CaaS-Node-Type-C,24.01,24.06,Northwest,0.916,0,206,0,False,none
2025-12-17,CaaS-Node-Type-C,24.06,24.12,Northwest,0.936,0,337,3,False,none
2025-12-17,CaaS-Node-Type-C,24.01,24.12,Southwest,0.95,0,229,0,False,none
2025-12-17,CaaS-Node-Type-C,23.12,24.01,Northwest,0.954,2,318,0,False,none
2025-12-18,CaaS-Node-Type-A,23.12,24.01,Southwest,0.937,0,205,0,False,none
2025-12-19,CaaS-Node-Type-A,23.12,24.01,Southeast,0.941,2,294,2,False,none
2025-12-19,CaaS-Node-Type-C,22.12,23.06,Southeast,0.941,2,336,5,False,none
2025-12-19,CaaS-Node-Type-B,24.01,24.12,Southeast,0.861,0,363,1,False,none
2025-12-21,CaaS-Node-Type-A,22.12,23.06,South_Central,0.948,0,137,0,False,none
2025-12-21,CaaS-Node-Type-A,22.12,23.12,Southeast,0.89,0,310,2,False,none
2025-12-22,CaaS-Node-Type-B,24.06,24.12,Midwest,0.876,1,307,3,False,none
2025-12-22,CaaS-Node-Type-A,23.06,23.12,Midwest,0.898,0,151,0,False,none
2025-12-23,CaaS-Node-Type-A,23.06,23.12,Northwest,0.902,0,153,0,False,none
2025-12-23,CaaS-Node-Type-B,22.12,23.12,South_Central,0.874,0,265,1,False,none
2025-12-24,CaaS-Node-Type-B,24.01,24.06,Midwest,0.86,0,166,0,False,none
2025-12-25,CaaS-Node-Type-A,23.06,23.12,Southeast,0.957,1,135,2,False,none
2025-12-25,CaaS-Node-Type-B,24.01,24.06,Southeast,0.906,0,329,8,False,none
2025-12-25,CaaS-Node-Type-A,23.06,24.01,Northeast,0.885,2,262,1,False,none
2025-12-26,CaaS-Node-Type-A,24.01,24.06,Southwest,0.957,0,341,4,False,none
2025-12-26,CaaS-Node-Type-B,24.06,24.12,South_Central,0.859,0,284,0,False,none
2025-12-27,CaaS-Node-Type-A,24.01,24.06,South_Central,0.956,1,348,0,False,none
2025-12-27,CaaS-Node-Type-A,23.06,24.01,Midwest,0.896,0,358,1,False,none
2025-12-27,CaaS-Node-Type-C,22.12,23.12,Southeast,0.917,1,289,8,False,none
2025-12-28,CaaS-Node-Type-A,22.12,23.06,Northwest,0.91,0,133,1,False,none
2025-12-28,CaaS-Node-Type-B,24.01,24.06,Northeast,0.834,0,242,2,False,none
2025-12-29,CaaS-Node-Type-B,24.01,24.12,Southwest,0.903,1,209,1,False,none
2025-12-30,CaaS-Node-Type-B,23.12,24.06,Northeast,0.827,1,369,1,False,none
2025-12-30,CaaS-Node-Type-A,23.06,23.12,Southwest,0.894,3,275,0,False,none
2025-12-30,CaaS-Node-Type-C,24.01,24.06,Northwest,0.931,1,184,1,False,none
2025-12-31,CaaS-Node-Type-B,22.12,23.06,Southwest,0.857,0,359,0,False,none
2026-01-14,CaaS-Node-Type-B,23.06,24.01,Northeast,0.61,3,347,12,True,geographic
