site_id,region,state,lat,lon,site_type,device_type,current_firmware,target_firmware,device_age_months,incident_count_12m,last_cert_status,last_cert_date,schema_version,ansible_version,openshift_version,vendor_sla_tier,risk_score,risk_tier,wave_assignment
VZ-NO-PVD-00123,Northeast,RI,41.9164,-71.4793,dense_urban,CaaS-Node-Type-B,23.06,24.12,30,6,FAIL,2025-09-20,v1.13.0,2.14.10,4.16.1,platinum,0.938,critical,wave_3
VZ-NO-BKN-00124,Northeast,NY,40.2957,-73.8204,rural_remote,CaaS-Node-Type-B,23.06,24.12,55,8,FAIL,2025-11-22,v1.13.0,2.13.7,4.13.8,standard,0.67,critical,wave_3
VZ-NO-TRN-00125,Northeast,NJ,39.9342,-74.0012,urban_macro,CaaS-Node-Type-B,23.06,24.12,17,8,CONDITIONAL_PASS,2025-10-25,v1.13.0,2.14.3,4.15.5,standard,0.779,critical,wave_3
VZ-NO-NWK-00126,Northeast,NJ,40.8703,-74.3977,urban_macro,CaaS-Node-Type-B,23.06,24.12,55,4,CONDITIONAL_PASS,2025-11-04,v1.13.0,2.14.10,4.16.1,standard,0.784,critical,wave_3
VZ-NO-HBG-00127,Northeast,PA,40.4478,-76.4379,rural_remote,CaaS-Node-Type-B,23.06,24.12,16,3,CONDITIONAL_PASS,2025-10-03,v1.13.0,2.14.10,4.16.1,standard,0.948,critical,wave_3
VZ-NO-QNS-00128,Northeast,NY,40.775,-74.1239,urban_macro,CaaS-Node-Type-B,23.06,24.12,18,8,CONDITIONAL_PASS,2025-08-26,v1.13.0,2.14.3,4.12.4,platinum,0.884,critical,wave_3
VZ-NO-BUF-00129,Northeast,NY,42.6495,-78.8838,rural_remote,CaaS-Node-Type-B,23.06,24.12,44,5,CONDITIONAL_PASS,2025-08-20,v1.13.0,2.13.7,4.14.2,standard,0.975,critical,wave_3
VZ-NO-POR-00130,Northeast,ME,43.6822,-70.0146,rural_remote,CaaS-Node-Type-A,24.12,24.12,49,3,CONDITIONAL_PASS,2025-09-05,v1.16.0,2.15.4,4.16.1,standard,0.878,critical,wave_3
VZ-NO-BUF-00131,Northeast,NY,42.8258,-78.5088,urban_macro,CaaS-Node-Type-B,23.06,24.12,15,7,FAIL,2025-09-23,v1.13.0,2.15.4,4.14.2,premium,0.713,critical,wave_3
VZ-NO-PIT-00132,Northeast,PA,40.1673,-79.5852,suburban,CaaS-Node-Type-B,23.06,24.12,48,5,CONDITIONAL_PASS,2025-12-06,v1.13.0,2.15.4,4.13.8,standard,0.69,critical,wave_3
VZ-NO-NWK-00133,Northeast,NJ,41.044,-74.1151,suburban,CaaS-Node-Type-A,22.12,24.12,49,7,FAIL,2025-11-14,v1.12.0,2.13.7,4.14.10,premium,0.727,critical,wave_3
VZ-NO-BUR-00134,Northeast,VT,44.2866,-72.8011,urban_macro,CaaS-Node-Type-B,23.06,24.12,51,6,FAIL,2025-07-06,v1.13.0,2.15.1,4.14.10,standard,0.683,critical,wave_3
VZ-NO-BUF-00135,Northeast,NY,42.7177,-78.6819,urban_macro,CaaS-Node-Type-B,23.06,24.12,30,6,FAIL,2025-11-04,v1.13.0,2.15.1,4.12.4,standard,0.779,critical,wave_3
VZ-NO-PHL-00136,Northeast,PA,39.6294,-75.5697,urban_macro,CaaS-Node-Type-C,24.01,24.12,18,5,PASS,2025-08-25,v1.14.0,2.15.4,4.14.10,standard,0.891,critical,wave_3
VZ-NO-HBG-00137,Northeast,PA,40.2708,-77.2557,suburban,CaaS-Node-Type-B,23.06,24.12,37,4,FAIL,2025-07-10,v1.13.0,2.16.0,4.16.1,standard,0.773,critical,wave_3
VZ-NO-BUR-00138,Northeast,VT,44.0333,-73.5654,urban_macro,CaaS-Node-Type-B,23.06,24.12,24,8,CONDITIONAL_PASS,2025-07-13,v1.13.0,2.15.4,4.13.8,standard,0.789,critical,wave_3
VZ-NO-HBG-00139,Northeast,PA,39.8894,-76.8829,rural_remote,CaaS-Node-Type-A,24.12,24.12,51,7,FAIL,2025-10-12,v1.16.0,2.14.10,4.15.5,platinum,0.972,critical,wave_3
VZ-NO-BUF-00140,Northeast,NY,42.6156,-78.8702,suburban,CaaS-Node-Type-B,23.06,24.12,10,3,FAIL,2025-10-17,v1.13.0,2.15.4,4.15.5,standard,0.767,critical,wave_3
VZ-NO-NWK-00141,Northeast,NJ,40.432,-73.7308,suburban,CaaS-Node-Type-B,23.06,24.12,27,7,FAIL,2025-11-16,v1.13.0,2.14.10,4.14.10,premium,0.925,critical,wave_3
VZ-NO-TRN-00142,Northeast,NJ,39.9064,-74.7571,urban_macro,CaaS-Node-Type-B,23.06,24.12,27,8,PASS,2025-11-16,v1.13.0,2.16.0,4.15.5,standard,0.861,critical,wave_3
VZ-NO-BKN-00143,Northeast,NY,40.7534,-74.2407,dense_urban,CaaS-Node-Type-B,23.06,24.12,47,6,FAIL,2025-07-19,v1.13.0,2.13.7,4.13.8,standard,0.878,critical,wave_3
VZ-NO-NWK-00144,Northeast,NJ,40.6626,-74.2507,urban_macro,CaaS-Node-Type-B,23.06,24.12,40,7,PASS,2025-12-24,v1.13.0,2.14.3,4.15.5,standard,0.939,critical,wave_3
VZ-NO-NWK-00145,Northeast,NJ,41.184,-74.1919,rural_remote,CaaS-Node-Type-B,23.06,24.12,19,6,PASS,2025-09-22,v1.13.0,2.16.0,4.16.1,premium,0.77,critical,wave_3
VZ-NO-PIT-00146,Northeast,PA,40.5397,-80.2729,urban_macro,CaaS-Node-Type-B,23.06,24.12,43,5,FAIL,2025-09-25,v1.13.0,2.14.3,4.16.1,premium,0.971,critical,wave_3
VZ-NO-NWK-00147,Northeast,NJ,40.7175,-74.118,urban_macro,CaaS-Node-Type-B,23.12,24.12,44,8,CONDITIONAL_PASS,2025-10-27,v1.14.0,2.14.3,4.14.2,standard,0.947,critical,wave_3
VZ-NO-QNS-00148,Northeast,NY,40.5917,-73.9871,urban_macro,CaaS-Node-Type-B,23.06,24.12,38,4,FAIL,2025-11-23,v1.13.0,2.13.7,4.15.5,premium,0.832,critical,wave_3
VZ-NO-PHL-00149,Northeast,PA,39.7208,-75.0123,urban_macro,CaaS-Node-Type-B,23.06,24.12,48,4,FAIL,2025-12-16,v1.13.0,2.14.3,4.12.4,platinum,0.792,critical,wave_3
VZ-NO-BOS-00150,Northeast,MA,42.2763,-70.6674,suburban,CaaS-Node-Type-B,23.06,24.12,26,5,FAIL,2025-07-21,v1.13.0,2.15.4,4.16.1,premium,0.679,critical,wave_3
VZ-NO-BKN-00151,Northeast,NY,41.0501,-74.2366,urban_macro,CaaS-Node-Type-A,24.12,24.12,33,6,FAIL,2025-09-02,v1.16.0,2.15.4,4.15.5,standard,0.9,critical,wave_3
VZ-NO-NWK-00152,Northeast,NJ,40.5418,-73.7322,urban_macro,CaaS-Node-Type-B,23.06,24.12,39,4,PASS,2025-08-26,v1.13.0,2.14.3,4.16.1,standard,0.81,critical,wave_3
VZ-NO-PIT-00153,Northeast,PA,40.6373,-80.4332,suburban,CaaS-Node-Type-B,23.06,24.12,26,7,CONDITIONAL_PASS,2025-11-28,v1.13.0,2.15.1,4.14.10,standard,0.722,critical,wave_3
VZ-NO-QNS-00154,Northeast,NY,40.6407,-74.2994,urban_macro,CaaS-Node-Type-B,24.12,24.12,8,5,CONDITIONAL_PASS,2025-09-11,v1.16.0,2.16.0,4.15.5,standard,0.803,critical,wave_3
VZ-NO-TRN-00155,Northeast,NJ,40.2318,-74.7998,urban_macro,CaaS-Node-Type-B,23.06,24.12,27,4,CONDITIONAL_PASS,2025-12-25,v1.13.0,2.13.7,4.16.1,platinum,0.821,critical,wave_3
VZ-NO-HBG-00156,Northeast,PA,40.154,-77.1379,suburban,CaaS-Node-Type-B,24.01,24.12,46,5,CONDITIONAL_PASS,2025-10-25,v1.14.0,2.16.0,4.13.8,premium,0.836,critical,wave_3
VZ-NO-QNS-00157,Northeast,NY,40.753,-73.9098,suburban,CaaS-Node-Type-B,23.06,24.12,44,3,FAIL,2025-11-07,v1.13.0,2.14.3,4.13.8,standard,0.835,critical,wave_3
VZ-NO-MAN-00158,Northeast,NH,42.9433,-71.2925,urban_macro,CaaS-Node-Type-B,23.06,24.12,39,3,PASS,2025-07-15,v1.13.0,2.15.1,4.14.10,standard,0.803,critical,wave_3
VZ-NO-BUR-00159,Northeast,VT,44.442,-72.9359,urban_macro,CaaS-Node-Type-B,23.06,24.12,33,5,PASS,2025-11-03,v1.13.0,2.14.10,4.16.1,standard,0.899,critical,wave_3
VZ-NO-BKN-00160,Northeast,NY,41.0693,-74.3321,urban_macro,CaaS-Node-Type-A,24.01,24.12,57,4,CONDITIONAL_PASS,2025-12-14,v1.14.0,2.15.1,4.14.10,premium,0.973,critical,wave_3
VZ-NO-HFD-00161,Northeast,CT,41.6539,-72.5089,urban_macro,CaaS-Node-Type-B,23.06,24.12,42,4,CONDITIONAL_PASS,2025-08-18,v1.13.0,2.14.3,4.16.1,platinum,0.771,critical,wave_3
VZ-NO-NYC-00162,Northeast,NY,40.9434,-73.5754,suburban,CaaS-Node-Type-B,23.06,24.12,54,7,CONDITIONAL_PASS,2025-08-08,v1.13.0,2.14.3,4.14.2,standard,0.781,critical,wave_3
VZ-NO-ROC-00163,Northeast,NY,42.7356,-77.4646,suburban,CaaS-Node-Type-B,23.06,24.12,9,4,FAIL,2025-07-15,v1.13.0,2.16.0,4.12.4,standard,0.692,critical,wave_3
VZ-NO-BKN-00164,Northeast,NY,40.5902,-74.1833,dense_urban,CaaS-Node-Type-B,23.06,24.12,57,3,FAIL,2025-08-27,v1.13.0,2.15.4,4.14.2,standard,0.978,critical,wave_3
VZ-NO-NWK-00165,Northeast,NJ,40.4989,-73.8338,suburban,CaaS-Node-Type-B,24.01,24.12,25,3,CONDITIONAL_PASS,2025-12-06,v1.14.0,2.15.1,4.15.5,standard,0.849,critical,wave_3
VZ-NO-TRN-00166,Northeast,NJ,40.4557,-74.2515,rural_remote,CaaS-Node-Type-A,24.01,24.12,17,5,CONDITIONAL_PASS,2025-10-08,v1.14.0,2.14.10,4.16.1,standard,0.901,critical,wave_3
VZ-NO-PVD-00167,Northeast,RI,42.1973,-71.3567,urban_macro,CaaS-Node-Type-B,23.06,24.12,23,5,FAIL,2025-10-28,v1.13.0,2.15.4,4.16.1,premium,0.867,critical,wave_3
VZ-NO-BKN-00168,Northeast,NY,40.4698,-73.7879,urban_macro,CaaS-Node-Type-B,23.06,24.12,12,4,PASS,2025-12-18,v1.13.0,2.14.3,4.14.2,standard,0.848,critical,wave_3
VZ-NO-NYC-00169,Northeast,NY,40.4534,-74.285,urban_macro,CaaS-Node-Type-B,23.06,24.12,55,6,PASS,2025-12-07,v1.13.0,2.14.3,4.15.5,standard,0.883,critical,wave_3
VZ-NO-HBG-00170,Northeast,PA,40.1658,-76.8564,dense_urban,CaaS-Node-Type-B,23.06,24.12,24,5,CONDITIONAL_PASS,2025-07-26,v1.13.0,2.15.1,4.14.2,platinum,0.819,critical,wave_3
VZ-NO-TRN-00171,Northeast,NJ,39.8899,-74.8146,urban_macro,CaaS-Node-Type-B,22.12,24.12,43,7,CONDITIONAL_PASS,2025-08-07,v1.12.0,2.15.1,4.15.5,premium,0.794,critical,wave_3
VZ-NO-POR-00172,Northeast,ME,43.7047,-69.8577,urban_macro,CaaS-Node-Type-B,23.06,24.12,56,6,PASS,2025-10-15,v1.13.0,2.14.10,4.13.8,standard,0.865,critical,wave_3
VZ-NO-BUR-00173,Northeast,VT,44.4654,-72.8369,suburban,CaaS-Node-Type-B,23.06,24.12,49,3,CONDITIONAL_PASS,2025-07-27,v1.13.0,2.13.7,4.14.10,standard,0.929,critical,wave_3
VZ-NO-PHL-00174,Northeast,PA,39.5638,-75.4793,suburban,CaaS-Node-Type-B,23.06,24.12,37,5,FAIL,2025-11-16,v1.13.0,2.13.7,4.12.4,standard,0.864,critical,wave_3
VZ-NO-NHV-00175,Northeast,CT,40.869,-72.9014,dense_urban,CaaS-Node-Type-B,23.06,24.12,26,3,CONDITIONAL_PASS,2025-10-26,v1.13.0,2.14.3,4.12.4,platinum,0.883,critical,wave_3
VZ-NO-MAN-00176,Northeast,NH,42.6796,-71.7321,suburban,CaaS-Node-Type-B,23.06,24.12,30,5,CONDITIONAL_PASS,2025-10-15,v1.13.0,2.16.0,4.13.8,standard,0.685,critical,wave_3
VZ-NO-QNS-00177,Northeast,NY,40.8684,-73.6128,suburban,CaaS-Node-Type-A,23.12,24.12,43,6,FAIL,2025-08-03,v1.14.0,2.15.1,4.16.1,premium,0.663,critical,wave_3
VZ-NO-ROC-00178,Northeast,NY,43.5119,-77.2316,dense_urban,CaaS-Node-Type-B,23.06,24.12,52,7,CONDITIONAL_PASS,2025-07-22,v1.13.0,2.15.4,4.15.5,premium,0.675,critical,wave_3
VZ-NO-BOS-00179,Northeast,MA,42.746,-71.2259,suburban,CaaS-Node-Type-B,24.06,24.12,53,6,PASS,2025-11-08,v1.15.0,2.15.1,4.16.1,premium,0.756,critical,wave_3
VZ-NO-NWK-00180,Northeast,NJ,40.6312,-73.9566,suburban,CaaS-Node-Type-B,23.06,24.12,55,5,FAIL,2025-07-11,v1.13.0,2.15.4,4.15.5,standard,0.8,critical,wave_3
VZ-NO-NWK-00181,Northeast,NJ,40.3124,-74.3764,rural_remote,CaaS-Node-Type-B,23.12,24.12,32,6,FAIL,2025-10-03,v1.14.0,2.14.10,4.13.8,premium,0.847,critical,wave_3
VZ-NO-QNS-00182,Northeast,NY,40.5212,-74.0432,rural_remote,CaaS-Node-Type-A,23.12,24.12,31,3,FAIL,2025-10-12,v1.14.0,2.13.7,4.13.8,standard,0.962,critical,wave_3
VZ-NO-NHV-00183,Northeast,CT,41.2623,-72.8786,urban_macro,CaaS-Node-Type-B,23.06,24.12,9,3,CONDITIONAL_PASS,2025-11-26,v1.13.0,2.15.1,4.12.4,standard,0.69,critical,wave_3
VZ-NO-HFD-00184,Northeast,CT,42.0171,-72.471,urban_macro,CaaS-Node-Type-B,23.06,24.12,23,7,CONDITIONAL_PASS,2025-08-05,v1.13.0,2.14.10,4.14.10,standard,0.879,critical,wave_3
VZ-NO-BOS-00185,Northeast,MA,42.3013,-71.1299,suburban,CaaS-Node-Type-B,23.06,24.12,12,5,FAIL,2025-12-16,v1.13.0,2.14.3,4.14.10,standard,0.739,critical,wave_3
VZ-NO-HBG-00186,Northeast,PA,39.8293,-76.9806,urban_macro,CaaS-Node-Type-A,24.12,24.12,36,5,CONDITIONAL_PASS,2025-12-20,v1.16.0,2.14.10,4.15.5,platinum,0.924,critical,wave_3
VZ-NO-WOR-00187,Northeast,MA,42.3883,-71.6725,urban_macro,CaaS-Node-Type-B,23.06,24.12,28,5,CONDITIONAL_PASS,2025-11-26,v1.13.0,2.15.1,4.14.2,premium,0.863,critical,wave_3
VZ-NO-HFD-00188,Northeast,CT,41.6443,-72.2845,dense_urban,CaaS-Node-Type-B,23.06,24.12,42,4,CONDITIONAL_PASS,2025-12-15,v1.13.0,2.14.3,4.14.10,premium,0.836,critical,wave_3
VZ-NO-QNS-00189,Northeast,NY,41.0171,-73.6691,suburban,CaaS-Node-Type-B,23.06,24.12,39,4,CONDITIONAL_PASS,2025-12-05,v1.13.0,2.15.1,4.12.4,standard,0.737,critical,wave_3
VZ-NO-POR-00190,Northeast,ME,43.7331,-70.2259,dense_urban,CaaS-Node-Type-C,24.01,24.12,10,5,CONDITIONAL_PASS,2025-11-21,v1.14.0,2.13.7,4.13.8,premium,0.92,critical,wave_3
VZ-NO-TRN-00191,Northeast,NJ,39.758,-74.3043,urban_macro,CaaS-Node-Type-B,23.06,24.12,49,8,CONDITIONAL_PASS,2025-09-26,v1.13.0,2.13.7,4.12.4,standard,0.969,critical,wave_3
VZ-NO-MAN-00192,Northeast,NH,43.2178,-71.4026,suburban,CaaS-Node-Type-B,23.06,24.12,22,6,CONDITIONAL_PASS,2025-12-19,v1.13.0,2.14.3,4.14.2,platinum,0.808,critical,wave_3
VZ-NO-POR-00193,Northeast,ME,43.3032,-70.3324,suburban,CaaS-Node-Type-A,24.12,24.12,17,5,FAIL,2025-08-17,v1.16.0,2.15.1,4.12.4,standard,0.806,critical,wave_3
VZ-NO-PVD-00194,Northeast,RI,41.661,-71.5926,suburban,CaaS-Node-Type-A,24.06,24.12,49,3,CONDITIONAL_PASS,2025-12-08,v1.15.0,2.15.4,4.13.8,standard,0.713,critical,wave_3
VZ-NO-NHV-00195,Northeast,CT,41.7209,-73.1692,suburban,CaaS-Node-Type-B,23.06,24.12,19,4,CONDITIONAL_PASS,2025-07-24,v1.13.0,2.14.3,4.14.10,standard,0.798,critical,wave_3
VZ-NO-HFD-00196,Northeast,CT,41.3198,-72.9301,urban_macro,CaaS-Node-Type-B,23.06,24.12,53,3,CONDITIONAL_PASS,2025-11-06,v1.13.0,2.14.3,4.14.10,standard,0.916,critical,wave_3
VZ-NO-POR-00197,Northeast,ME,43.684,-70.1316,urban_macro,CaaS-Node-Type-B,23.06,24.12,47,6,CONDITIONAL_PASS,2025-10-20,v1.13.0,2.16.0,4.16.1,premium,0.771,critical,wave_3
VZ-NO-QNS-00198,Northeast,NY,40.8849,-74.1033,suburban,CaaS-Node-Type-B,23.06,24.12,15,4,CONDITIONAL_PASS,2025-10-14,v1.13.0,2.15.4,4.14.10,standard,0.705,critical,wave_3
VZ-NO-POR-00199,Northeast,ME,43.7811,-70.0827,rural_remote,CaaS-Node-Type-B,23.06,24.12,19,7,FAIL,2025-08-11,v1.13.0,2.15.4,4.12.4,premium,0.752,critical,wave_3
VZ-NO-NYC-00200,Northeast,NY,40.6989,-74.2804,suburban,CaaS-Node-Type-B,23.06,24.12,43,7,CONDITIONAL_PASS,2025-10-14,v1.13.0,2.15.1,4.14.10,standard,0.791,critical,wave_3
VZ-NO-NYC-00201,Northeast,NY,40.9791,-74.2575,rural_remote,CaaS-Node-Type-B,23.06,24.12,22,7,FAIL,2025-11-24,v1.13.0,2.15.1,4.15.5,standard,0.91,critical,wave_3
VZ-NO-ROC-00202,Northeast,NY,42.9477,-77.57,suburban,CaaS-Node-Type-B,24.06,24.12,56,8,CONDITIONAL_PASS,2025-10-04,v1.15.0,2.16.0,4.13.8,standard,0.73,critical,wave_3
VZ-NO-BKN-00203,Northeast,NY,40.633,-74.0805,rural_remote,CaaS-Node-Type-B,24.12,24.12,57,4,FAIL,2025-12-12,v1.16.0,2.15.4,4.16.1,standard,0.896,critical,wave_3
VZ-NO-BUF-00204,Northeast,NY,43.1428,-78.5962,suburban,CaaS-Node-Type-B,24.01,24.12,46,7,FAIL,2025-09-10,v1.14.0,2.15.4,4.16.1,premium,0.973,critical,wave_3
VZ-NO-BUF-00205,Northeast,NY,43.3029,-78.6213,rural_remote,CaaS-Node-Type-C,24.12,24.12,16,8,PASS,2025-12-11,v1.16.0,2.16.0,4.14.10,standard,0.74,critical,wave_3
VZ-NO-PIT-00206,Northeast,PA,40.5556,-80.1082,suburban,CaaS-Node-Type-B,23.06,24.12,58,3,CONDITIONAL_PASS,2025-12-12,v1.13.0,2.15.1,4.14.2,standard,0.9,critical,wave_3
VZ-NO-QNS-00207,Northeast,NY,40.9378,-73.9726,urban_macro,CaaS-Node-Type-B,23.06,24.12,30,3,CONDITIONAL_PASS,2025-10-27,v1.13.0,2.14.10,4.14.2,premium,0.787,critical,wave_3
VZ-NO-NWK-00208,Northeast,NJ,40.7783,-74.5049,urban_macro,CaaS-Node-Type-C,24.12,24.12,56,3,FAIL,2025-10-01,v1.16.0,2.14.3,4.14.10,standard,0.86,critical,wave_3
VZ-NO-NHV-00209,Northeast,CT,41.0404,-72.7582,suburban,CaaS-Node-Type-B,23.06,24.12,49,5,FAIL,2025-09-03,v1.13.0,2.14.10,4.12.4,standard,0.958,critical,wave_3
VZ-NO-BOS-00210,Northeast,MA,41.9567,-70.9459,urban_macro,CaaS-Node-Type-B,23.06,24.12,56,4,CONDITIONAL_PASS,2025-07-01,v1.13.0,2.13.7,4.13.8,standard,0.689,critical,wave_3
VZ-NO-MAN-00211,Northeast,NH,43.1576,-71.8964,urban_macro,CaaS-Node-Type-B,23.06,24.12,15,6,CONDITIONAL_PASS,2025-08-13,v1.13.0,2.13.7,4.12.4,standard,0.813,critical,wave_3
VZ-NO-HBG-00212,Northeast,PA,39.9466,-76.6406,urban_macro,CaaS-Node-Type-A,24.12,24.12,17,3,CONDITIONAL_PASS,2025-12-06,v1.16.0,2.16.0,4.13.8,premium,0.663,critical,wave_3
VZ-NO-BUF-00213,Northeast,NY,43.2643,-78.7739,suburban,CaaS-Node-Type-B,23.06,24.12,21,3,PASS,2025-07-19,v1.13.0,2.14.10,4.14.10,standard,0.705,critical,wave_3
VZ-NO-BUF-00214,Northeast,NY,42.6594,-78.7482,rural_remote,CaaS-Node-Type-B,23.06,24.12,46,7,CONDITIONAL_PASS,2025-12-01,v1.13.0,2.16.0,4.14.2,standard,0.751,critical,wave_3
VZ-NO-MAN-00215,Northeast,NH,42.7154,-71.5522,suburban,CaaS-Node-Type-B,23.06,24.12,58,4,CONDITIONAL_PASS,2025-10-21,v1.13.0,2.15.4,4.12.4,platinum,0.696,critical,wave_3
VZ-NO-NWK-00216,Northeast,NJ,40.4045,-73.8477,suburban,CaaS-Node-Type-B,23.06,24.12,31,7,CONDITIONAL_PASS,2025-07-01,v1.13.0,2.13.7,4.14.2,standard,0.904,critical,wave_3
VZ-NO-BKN-00217,Northeast,NY,41.082,-74.036,suburban,CaaS-Node-Type-B,23.06,24.12,53,7,CONDITIONAL_PASS,2025-10-03,v1.13.0,2.15.4,4.15.5,standard,0.796,critical,wave_3
VZ-NO-QNS-00218,Northeast,NY,40.5589,-73.925,suburban,CaaS-Node-Type-B,23.06,24.12,17,7,FAIL,2025-12-22,v1.13.0,2.14.10,4.16.1,standard,0.848,critical,wave_3
VZ-NO-PHL-00219,Northeast,PA,39.5547,-75.5376,suburban,CaaS-Node-Type-B,23.06,24.12,37,7,CONDITIONAL_PASS,2025-12-22,v1.13.0,2.13.7,4.12.4,premium,0.759,critical,wave_3
VZ-NO-NYC-00220,Northeast,NY,40.4102,-73.5983,rural_remote,CaaS-Node-Type-B,23.06,24.12,58,8,FAIL,2025-12-25,v1.13.0,2.16.0,4.12.4,premium,0.779,critical,wave_3
VZ-NO-NYC-00221,Northeast,NY,40.5643,-74.0696,suburban,CaaS-Node-Type-B,23.06,24.12,24,8,PASS,2025-10-15,v1.13.0,2.13.7,4.14.10,premium,0.861,critical,wave_3
VZ-NO-BOS-00222,Northeast,MA,42.241,-71.2793,urban_macro,CaaS-Node-Type-B,23.06,24.12,44,8,CONDITIONAL_PASS,2025-11-01,v1.13.0,2.13.7,4.13.8,standard,0.733,critical,wave_3
VZ-NO-TRN-00223,Northeast,NJ,39.953,-74.7206,dense_urban,CaaS-Node-Type-C,24.01,24.12,53,8,CONDITIONAL_PASS,2025-08-14,v1.14.0,2.14.10,4.14.2,premium,0.732,critical,wave_3
VZ-NO-TRN-00224,Northeast,NJ,39.7158,-74.2497,rural_remote,CaaS-Node-Type-B,23.06,24.12,22,7,PASS,2025-07-15,v1.13.0,2.14.10,4.14.2,standard,0.965,critical,wave_3
VZ-NO-PVD-00225,Northeast,RI,41.3812,-71.6822,dense_urban,CaaS-Node-Type-B,23.06,24.12,27,8,CONDITIONAL_PASS,2025-11-16,v1.13.0,2.14.3,4.16.1,platinum,0.808,critical,wave_3
VZ-NO-PHL-00226,Northeast,PA,39.6381,-74.776,urban_macro,CaaS-Node-Type-B,23.06,24.12,42,5,CONDITIONAL_PASS,2025-07-11,v1.13.0,2.16.0,4.14.10,premium,0.882,critical,wave_3
VZ-NO-HBG-00227,Northeast,PA,39.9168,-76.8599,urban_macro,CaaS-Node-Type-B,23.06,24.12,39,3,PASS,2025-09-03,v1.13.0,2.14.3,4.15.5,standard,0.706,critical,wave_3
VZ-NO-TRN-00228,Northeast,NJ,40.0209,-74.1826,urban_macro,CaaS-Node-Type-B,23.06,24.12,40,4,CONDITIONAL_PASS,2025-11-19,v1.13.0,2.16.0,4.13.8,standard,0.786,critical,wave_3
VZ-NO-PIT-00229,Northeast,PA,40.7564,-79.6125,urban_macro,CaaS-Node-Type-B,23.06,24.12,55,5,FAIL,2025-07-07,v1.13.0,2.15.4,4.12.4,standard,0.747,critical,wave_3
VZ-NO-BOS-00230,Northeast,MA,42.3147,-71.2263,urban_macro,CaaS-Node-Type-B,23.06,24.12,30,4,CONDITIONAL_PASS,2025-07-03,v1.13.0,2.16.0,4.14.2,premium,0.808,critical,wave_3
VZ-NO-BKN-00231,Northeast,NY,40.4217,-73.6233,urban_macro,CaaS-Node-Type-B,23.06,24.12,53,4,PASS,2025-07-22,v1.13.0,2.14.3,4.12.4,platinum,0.787,critical,wave_3
VZ-NO-PVD-00232,Northeast,RI,41.8744,-71.3677,urban_macro,CaaS-Node-Type-B,23.06,24.12,14,4,FAIL,2025-08-05,v1.13.0,2.15.1,4.14.2,premium,0.68,critical,wave_3
VZ-NO-QNS-00233,Northeast,NY,40.8041,-74.1523,urban_macro,CaaS-Node-Type-A,23.06,24.12,49,6,PASS,2025-09-04,v1.13.0,2.15.1,4.12.4,standard,0.689,critical,wave_3
VZ-NO-NHV-00234,Northeast,CT,41.5978,-73.0224,urban_macro,CaaS-Node-Type-B,23.06,24.12,51,6,FAIL,2025-08-09,v1.13.0,2.14.3,4.12.4,premium,0.729,critical,wave_3
VZ-NO-PHL-00235,Northeast,PA,40.0852,-75.1662,suburban,CaaS-Node-Type-B,23.06,24.12,32,4,CONDITIONAL_PASS,2025-11-08,v1.13.0,2.15.4,4.12.4,platinum,0.866,critical,wave_3
VZ-NO-TRN-00236,Northeast,NJ,40.04,-74.1524,suburban,CaaS-Node-Type-B,23.06,24.12,44,7,FAIL,2025-07-11,v1.13.0,2.13.7,4.14.2,standard,0.747,critical,wave_3
VZ-NO-POR-00237,Northeast,ME,43.6856,-70.0166,rural_remote,CaaS-Node-Type-C,23.06,24.12,50,4,FAIL,2025-12-02,v1.13.0,2.14.3,4.15.5,premium,0.921,critical,wave_3
VZ-NO-HFD-00238,Northeast,CT,41.6351,-72.3681,urban_macro,CaaS-Node-Type-A,24.01,24.12,55,8,CONDITIONAL_PASS,2025-12-23,v1.14.0,2.15.4,4.15.5,standard,0.849,critical,wave_3
VZ-NO-WOR-00239,Northeast,MA,42.7102,-71.103,suburban,CaaS-Node-Type-B,23.06,24.12,10,3,FAIL,2025-07-17,v1.13.0,2.14.10,4.15.5,standard,0.853,critical,wave_3
VZ-NO-BUF-00240,Northeast,NY,42.7431,-79.1687,suburban,CaaS-Node-Type-C,23.06,24.12,17,7,CONDITIONAL_PASS,2025-07-28,v1.13.0,2.14.10,4.12.4,standard,0.705,critical,wave_3
VZ-NO-HFD-00241,Northeast,CT,41.8432,-72.8205,urban_macro,CaaS-Node-Type-B,23.06,24.12,18,8,PASS,2025-10-21,v1.13.0,2.16.0,4.15.5,premium,0.913,critical,wave_3
VZ-NO-TRN-00242,Northeast,NJ,39.8092,-74.3256,dense_urban,CaaS-Node-Type-B,23.06,24.12,27,8,CONDITIONAL_PASS,2025-12-01,v1.13.0,2.15.4,4.14.10,premium,0.701,critical,wave_3
VZ-NO-BKN-00243,Northeast,NY,40.3921,-74.1078,dense_urban,CaaS-Node-Type-B,24.01,24.12,14,6,FAIL,2025-08-12,v1.14.0,2.14.3,4.16.1,premium,0.899,critical,wave_3
VZ-NO-QNS-00244,Northeast,NY,41.0195,-73.7822,urban_macro,CaaS-Node-Type-B,23.06,24.12,29,6,FAIL,2025-12-03,v1.13.0,2.13.7,4.16.1,standard,0.727,critical,wave_3
